,stock_n,year,brand,model,price,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,city_mpg,hw_mpg
1134,16338803,2013,Ford,Explorer XLT,19998.0,61000,Black,Red,2,2.0,4,240,11:1,Dual Overhead Cam,Turbo Gas,3.44,3.3,4.0,112.6,197.1,,70.0,4534,40.6,41.4,7,81.0,20,28
1135,16250460,2012,Ford,Fusion SE,11998.0,33000,Gray,Blue,2,2.5,4,175,9.7:1,Dual Overhead Cam,Gas,3.5,3.9,4.0,107.4,190.6,72.0,56.0,3285,42.3,38.7,5,17.0,23,33
1136,16327939,2016,Ford,Fusion Hybrid SE,16998.0,52000,Black,White,2,2.0,4,188,12:1,Variable Timing,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3615,44.3,39.2,5,12.0,43,39
1137,16327943,2015,Ford,Fusion Hybrid Titanium,17998.0,28000,Black,Gold,2,2.0,4,188,12:1,Variable Timing DOHC,Gas/Electric,3.45,3.27,4.0,112.2,191.8,75.0,58.0,3615,44.3,39.2,5,12.0,44,41
1138,15660794,2012,Honda,Accord LX-S,13998.0,40000,Black,Black,2,2.4,4,190,11:1,Dual Overhead Cam,Gas,3.43,3.9,4.0,107.9,191.0,,56.0,3216,42.2,39.1,5,12.0,22,33
1139,16238592,2007,Honda,Fit Sport,10998.0,64000,Gray,Orange,2,1.5,4,109,10:1,Single Overhead Cam,Gas,2.87,3.52,4.0,96.5,157.4,66.0,60.0,2551,41.9,40.6,5,21.0,27,35
1140,15326109,2013,Infiniti,JX35,22998.0,71000,Brown,White,2,3.5,6,265,10:1,Dual Overhead Cam,Gas,3.76,3.2,4.0,114.2,196.4,,67.0,4280,42.3,40.7,7,16.0,18,24
1141,15914831,2016,Lexus,GX 460 Luxury,44998.0,17000,Black,Gray,4,4.6,8,301,10:1,Variable Timing,Gas,3.7,3.27,4.0,109.8,192.1,74.0,73.0,5199,41.7,38.0,7,,15,20
1142,15903130,2016,Mercedes-Benz,GLE350,35998.0,17000,Black,Black,2,3.5,6,302,12:1,Variable Timing,Gas,3.66,3.39,4.0,114.8,189.1,84.0,70.0,4652,40.3,40.4,5,39.0,18,23
1143,16568306,2015,Mini,Cooper Hardtop S,17998.0,16000,Black,Orange,2,2.0,4,189,11:1,Variable Timing DOHC,Turbo Gas,3.23,3.72,4.0,98.2,151.9,68.0,55.0,2760,41.4,40.3,4,9.0,26,33
1144,16238677,2015,Mitsubishi,Mirage DE,9998.0,22000,Black,Black,2,1.2,3,74,11:1,Variable Timing,Gas,2.95,3.54,4.0,96.5,148.8,65.0,59.0,1973,41.7,39.1,5,17.0,34,42
1145,15325983,2011,Nissan,Altima S,8998.0,98000,Black,Black,2,2.5,4,175,9.6:1,Dual Overhead Cam,Gas,3.5,3.94,4.0,109.3,190.7,,58.0,3193,44.1,40.6,5,15.0,23,32
1146,16238183,2015,Nissan,Altima S,14998.0,28000,Black,Gray,2,2.5,4,182,9.6:1,Variable Timing DOHC,Gas,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3191,45.0,40.0,5,15.0,27,38
1147,16176229,2017,Nissan,Altima SR,19998.0,8000,Black,Black,2,2.5,4,179,10.30,Variable Timing,Gas,3.5,3.94,4.0,109.3,191.9,72.0,58.0,3258,45.0,40.0,5,15.4,27,39
1148,15670604,2015,Nissan,Frontier SV,18998.0,18000,Black,Red,2,2.5,4,152,9.5:1,Variable Timing DOHC,Gas,3.5,3.94,4.0,125.9,205.5,72.0,68.0,3771,42.4,39.7,4,,17,23
1149,16171248,2016,Nissan,Versa Note SV,11998.0,52000,Black,Blue,2,1.6,4,109,9.8:1,Variable Timing,Gas,3.07,3.29,4.0,102.4,163.0,66.0,60.0,2485,41.3,40.8,5,19.0,31,39
1150,15660738,2015,Porsche,Macan S,45998.0,22000,Black,White,4,3.0,6,340,9.8:1,Variable Timing DOHC,Turbo Gas,3.78,2.72,4.0,110.5,184.3,76.0,63.0,4112,,,5,18.0,17,23
1151,16238664,2015,Scion,FR-S,18998.0,19000,Black,Orange,2,2.0,4,200,13:1,Variable Timing DOHC,Gas,3.39,3.39,4.0,101.2,166.7,69.0,50.0,2758,41.9,37.1,4,7.0,25,34
1152,16131878,2015,Hyundai,Sonata SE,13998.0,46000,Gray,Silver,2,2.4,4,185,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,110.4,191.1,73.0,58.0,3245,45.5,40.4,5,16.0,25,37
1153,16131413,2016,Hyundai,Tucson ECO,18998.0,28000,Gray,White,4,1.6,4,175,10:1,Variable Timing,Turbo Gas,3.03,3.36,4.0,105.1,176.2,72.0,65.0,3499,41.5,39.6,5,31.0,24,28
1154,16131537,2018,Infiniti,Q50 Luxe,31998.0,18000,Black,White,4,3.0,6,300,10.30,Variable Timing,Turbo Gas,3.39,3.39,4.0,112.2,189.6,71.8,57.2,3888,44.5,39.5,5,13.5,19,27
1155,16131428,2013,Infiniti,QX56,35998.0,49000,Black,Silver,4,5.6,8,400,11:1,Dual Overhead Cam,Gas,3.86,3.62,4.0,121.1,208.3,,75.0,5850,39.6,39.9,8,,14,20
1156,16424869,2015,Infiniti,QX70,27998.0,39000,Black,Green,4,3.7,6,325,11:1,Variable Timing DOHC,Gas,3.76,3.39,4.0,113.6,191.3,75.0,65.0,4321,44.7,39.3,5,25.0,16,22
1157,16428655,2017,Infiniti,QX80,41998.0,40000,Black,Black,4,5.6,8,400,10.80,Variable Timing,Gas,3.86,3.62,4.0,121.1,208.9,79.9,75.8,5888,39.6,39.9,8,16.6,13,19
1158,15042373,2015,Jaguar,XF Portfolio,26998.0,34000,Black,Gray,4,3.0,6,340,11:1,Variable Timing DOHC,Supercharged,3.33,3.5,4.0,114.5,195.3,76.0,57.0,4145,41.5,37.3,5,18.0,17,27
1159,16131391,2018,Jeep,Cherokee Latitude,19998.0,8000,Black,White,2,2.4,4,184,10.00,Variable Timing,Gas,3.46,3.82,4.0,106.3,182.0,73.2,65.7,3655,41.1,39.4,5,24.6,21,30
1160,16131727,2018,Jeep,Cherokee Latitude,18599.0,19000,Black,Silver,2,2.4,4,184,10.00,Variable Timing,Gas,3.46,3.82,4.0,106.3,182.0,73.2,65.7,3655,41.1,39.4,5,24.6,21,30
1161,16131786,2015,Jeep,Cherokee Latitude,17998.0,15000,Tan,Gold,2,3.2,6,271,10:1,Variable Timing DOHC,Gas,3.58,3.27,4.0,106.3,182.0,73.0,65.0,3811,41.1,39.4,5,30.0,21,29
1162,16131607,2015,Jeep,Cherokee Limited,20998.0,24000,Black,Black,2,2.4,4,184,10:1,Variable Timing OHC,Gas,3.46,3.82,4.0,106.3,182.0,73.0,65.0,3811,41.1,39.4,5,30.0,22,31
1163,16131717,2017,Jeep,Cherokee Trailhawk,28998.0,18000,Black,White,4,3.2,6,271,10.00,Variable Timing DOHC,Gas,3.58,3.27,4.0,107.0,182.0,74.9,67.8,4028,41.1,39.4,5,29.7,18,24
1164,16131854,2015,Jeep,Compass Latitude,16998.0,19000,Black,Blue,4,2.4,4,172,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,103.7,175.1,71.0,65.0,3345,40.6,40.7,5,23.0,21,27
1165,16131655,2018,Jeep,Compass Limited,28998.0,7000,Black,Black,4,2.4,4,180,10.10,Variable Timing,Gas,3.46,3.82,4.0,103.8,173.0,73.8,64.8,3327,41.8,39.2,5,27.2,22,30
1166,16131789,2015,Jeep,Grand Cherokee Altitude,31998.0,17000,Black,Black,4,3.6,6,290,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4677,40.3,39.9,5,36.0,17,24
1167,16530867,2015,Jeep,Grand Cherokee Laredo,22998.0,36000,Black,Black,2,3.6,6,290,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4545,40.3,39.9,5,36.0,17,25
1168,16593410,2015,Jeep,Grand Cherokee Laredo,22998.0,31000,Black,Gold,2,3.6,6,290,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4545,40.3,39.9,5,36.0,17,25
1169,16131744,2015,Jeep,Grand Cherokee Limited,26998.0,22000,Tan,Black,4,3.6,6,290,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4875,40.3,39.9,5,36.0,17,24
1170,16298427,2015,Jeep,Grand Cherokee SRT,47998.0,28000,Black,Gray,4,6.4,8,470,11:1,Overhead Valve,Gas,4.09,3.72,2.0,114.8,191.3,77.0,69.0,5150,40.3,39.9,5,35.0,13,19
1171,16498035,2015,Jeep,Grand Cherokee Summit,34998.0,23000,Black,Gray,4,3.6,6,290,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4.0,114.8,189.8,76.0,69.0,4955,40.3,39.9,5,36.0,17,24
1172,16131685,2016,Jeep,Patriot 75th Anniversary Edition,17998.0,21000,Black,White,4,2.4,4,172,11:1,Variable Timing,Gas,3.46,3.82,4.0,103.7,173.8,69.0,66.0,3293,40.6,41.0,5,23.0,20,25
1173,16131318,2014,Jeep,Patriot Sport,10599.0,73000,Gray,White,2,2.0,4,158,11:1,Variable Timing DOHC,Gas,3.39,3.39,4.0,103.7,173.8,69.0,65.0,3111,40.6,41.0,5,23.0,23,30
1174,16131872,2014,Jeep,Patriot Sport,12599.0,31000,Black,Black,2,2.0,4,158,11:1,Variable Timing DOHC,Gas,3.39,3.39,4.0,103.7,173.8,69.0,65.0,3111,40.6,41.0,5,23.0,23,30
1175,16131874,2016,Jeep,Patriot Sport,14599.0,23000,Black,Black,2,2.0,4,158,11:1,Variable Timing,Gas,3.39,3.39,4.0,103.7,173.8,69.0,65.0,3136,40.6,41.0,5,23.0,23,30
1176,16245177,2016,Jeep,Patriot Sport,14998.0,61000,Gray,White,4,2.4,4,172,11:1,Variable Timing,Gas,3.46,3.82,4.0,103.7,173.8,69.0,66.0,3293,40.6,41.0,5,23.0,20,25
1177,16131273,2017,Jeep,Renegade Sport,19998.0,6000,Black,Black,4,2.4,4,180,9.80,Variable Timing OHC,Turbo Gas,3.46,3.82,4.0,101.2,166.6,74.2,66.5,3183,41.2,41.1,5,18.5,21,29
1178,16131403,2017,Jeep,Renegade Sport,15599.0,12000,Black,Gray,2,1.4,4,160,9.80,Variable Timing,Turbo Gas,2.83,3.31,4.0,101.2,166.6,74.2,66.5,3044,41.2,41.1,5,18.5,24,31
1179,16131736,2017,Jeep,Renegade Sport,18998.0,10000,Black,White,4,2.4,4,180,9.80,Variable Timing OHC,Turbo Gas,3.46,3.82,4.0,101.2,166.6,74.2,66.5,3183,41.2,41.1,5,18.5,21,29
1180,16182902,2015,Jeep,Wrangler Sport,24599.0,39000,Black,Gray,4,3.6,6,285,10:1,Variable Timing DOHC,Gas,3.78,3.27,4.0,95.4,152.8,73.0,70.0,3879,41.0,41.3,4,13.0,17,21
1181,16131596,2014,Jeep,Wrangler Unlimited Sahara,30998.0,48000,Black,Black,4,3.6,6,285,10:1,Variable Timing DOHC,Gas,3.78,3.27,4.0,116.0,173.4,73.0,70.0,4397,41.0,41.3,5,32.0,16,21
1182,16131448,2018,Jeep,Wrangler Unlimited Sport,31998.0,2000,Black,White,4,3.6,6,285,10.20,Variable Timing,Gas,3.78,3.27,4.0,116.0,184.9,73.7,72.6,4277,41.0,41.3,5,31.5,16,21
1183,16182343,2015,Kia,Optima LX,12998.0,45000,Tan,Silver,2,2.4,4,192,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,110.0,190.7,72.0,57.0,3237,45.5,40.0,5,15.0,23,34
1184,16417622,2015,Kia,Optima LX,13599.0,32000,Tan,Purple,2,2.4,4,192,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,110.0,190.7,72.0,57.0,3237,45.5,40.0,5,15.0,23,34
1185,16495681,2015,Kia,Optima LX,14599.0,19000,Gray,Silver,2,2.4,4,192,11:1,Variable Timing DOHC,Gas,3.46,3.82,4.0,110.0,190.7,72.0,57.0,3237,45.5,40.0,5,15.0,23,34
1186,16131766,2011,Kia,Soul +,10599.0,105000,Black,Orange,2,2.0,4,142,10:1,Dual Overhead Cam,Gas,3.23,3.68,4.0,100.4,161.6,,63.0,2820,42.1,40.2,5,53.0,24,30
1187,16183052,2015,Kia,Soul +,12998.0,44000,Black,Gray,2,2.0,4,164,12:1,Variable Timing DOHC,Gas,3.19,3.82,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,23,31
1188,16131493,2018,Kia,Soul,14998.0,17000,Black,White,2,1.6,4,130,11.00,Variable Timing,Gas,3.03,3.36,4.0,101.2,163.0,70.9,63.5,2942,40.9,39.6,5,24.2,25,30
1189,16131601,2014,Kia,Soul,11599.0,50000,Black,Gray,2,1.6,4,130,11:1,Variable Timing DOHC,Gas,2.95,3.36,4.0,101.2,163.0,70.0,63.0,2714,40.9,39.6,5,24.0,24,30
1190,16428088,2018,Kia,Soul,15998.0,19000,Black,Black,2,1.6,4,130,11.00,Variable Timing,Gas,3.03,3.36,4.0,101.2,163.0,70.9,63.5,2942,40.9,39.6,5,24.2,25,30
1191,15776793,2015,Land,Rover LR2,26998.0,58000,Black,Black,4,2.0,4,240,10:1,Variable Timing,Turbo Gas,3.44,3.27,4.0,104.7,177.1,78.0,68.0,3913,41.9,40.2,5,27.0,17,24
1192,16131803,2007,Lexus,IS 350,15998.0,56000,Tan,Blue,2,3.5,6,306,12:1,Dual Overhead Cam,Gas,3.7,3.27,4.0,107.5,180.1,70.0,56.0,3527,43.9,37.2,5,13.0,19,25
1193,16183516,2012,Lincoln,MKZ,14998.0,50000,Gray,Red,4,3.5,6,263,10:1,Dual Overhead Cam,Gas,3.6,3.4,4.0,107.4,189.8,72.0,56.0,3796,42.3,38.7,5,17.0,17,25
1194,16131307,2016,Mazda,CX-3 Grand Touring,24599.0,5000,Black,Gray,4,2.0,4,146,13:1,Variable Timing,Gas,3.29,3.59,4.0,101.2,168.3,69.0,60.0,2952,41.7,37.6,5,,27,32
1195,16058559,2017,Mazda,CX-9 Signature,33998.0,24000,Brown,Gray,4,2.5,4,250,10.50,Variable Timing,Turbo Gas,3.5,3.94,4.0,115.3,199.4,77.2,67.6,4301,41.0,39.3,7,14.4,20,26
1196,16131486,2015,Mazda,Mazda3 I Grand Touring,15599.0,47000,Black,Gray,2,2.0,4,155,13:1,Variable Timing DOHC,Gas,3.29,3.59,4.0,106.3,180.3,70.0,57.0,2866,42.2,37.6,5,12.0,30,41
1197,16131614,2015,Mazda,Mazda6 I Grand Touring,17998.0,42000,Black,White,2,2.5,4,184,13:1,Variable Timing DOHC,Gas,3.5,3.94,4.0,111.4,191.5,72.0,57.0,3232,42.2,37.4,5,15.0,26,38
1198,16131488,2016,Mazda,Mazda6 I Touring,17599.0,42000,Gray,Black,2,2.5,4,184,13:1,Variable Timing,Gas,3.5,3.94,4.0,111.4,191.5,72.0,57.0,3232,42.2,38.4,5,15.0,26,37
1199,16131639,2016,Mazda,Mazda6 I Touring,20998.0,7000,Black,Blue,2,2.5,4,184,13:1,Variable Timing,Gas,3.5,3.94,4.0,111.4,191.5,72.0,57.0,3232,42.2,38.4,5,15.0,26,37
1200,16131657,2012,Mazda,MX-5 Miata Grand Touring,18998.0,21000,Black,Silver,2,2.0,4,158,11:1,Dual Overhead Cam,Gas,3.44,3.27,4.0,91.7,157.3,,49.0,2542,43.1,37.4,2,5.0,21,28
1201,16131830,2013,Mercedes-Benz,CLS550,35998.0,23000,Black,Black,4,4.6,8,402,11:1,Dual Overhead Cam,Turbo Gas,3.66,3.39,4.0,113.1,194.5,74.0,55.0,4442,42.1,36.9,4,15.0,16,25
1202,16131080,2013,Mercedes-Benz,E350,22599.0,47000,Black,Black,2,3.5,6,302,12:1,Dual Overhead Cam,Gas,3.66,3.39,4.0,108.7,185.0,70.0,54.0,3619,42.0,36.8,4,13.0,19,29
1203,16131267,2015,Mercedes-Benz,GL450,38998.0,49000,Black,Gray,4,3.0,6,362,11:1,Variable Timing DOHC,Turbo Gas,3.46,3.23,4.0,121.1,201.6,76.0,72.0,5401,40.3,41.2,7,16.0,17,21
1204,16128228,2015,Mercedes-Benz,GLA250,24998.0,28000,Black,Blue,4,2.0,4,208,9.8:1,Variable Timing DOHC,Turbo Gas,3.27,3.62,4.0,106.3,173.9,71.0,60.0,3384,41.9,40.0,5,17.0,24,32
1205,15624471,2015,Mitsubishi,Lancer Evolution GSR,28998.0,30000,Black,Black,2,2.0,4,148,10:1,Variable Timing DOHC,Gas,3.39,3.39,4.0,103.7,180.0,69.0,58.0,2888,42.3,39.6,5,12.0,25,34
1206,16131336,2017,Mitsubishi,Mirage ES,9998.0,6000,Black,Orange,2,1.2,3,78,10.50,Variable Timing,Gas,2.95,3.54,4.0,96.5,149.4,65.6,59.4,2018,41.7,39.1,5,17.2,33,41
1207,16131637,2014,Mitsubishi,Mirage ES,8599.0,83000,Black,White,2,1.2,3,74,11:1,Variable Timing DOHC,Gas,2.95,3.54,4.0,96.5,148.8,65.0,59.0,2051,41.7,39.1,5,17.0,37,44
1208,16131787,2017,Mitsubishi,Mirage G4 ES,10998.0,8000,Black,Blue,2,1.2,3,78,10.50,Variable Timing,Gas,2.95,3.54,4.0,100.4,169.5,65.7,59.2,2106,41.7,39.1,5,12.3,33,40
1209,16131681,2018,Mitsubishi,Outlander ES,18998.0,11000,Black,Blue,2,2.4,4,166,10.50,Variable Timing,Gas,3.46,3.82,4.0,105.1,184.8,71.3,67.3,3318,40.9,40.6,7,10.3,25,30
1210,16131871,2017,Mitsubishi,Outlander Sport ES,15998.0,25000,Gray,Gray,2,2.0,4,148,10.00,Variable Timing,Gas,3.39,3.39,4.0,105.1,171.5,71.3,64.8,3109,41.6,39.4,5,21.7,24,30
1211,16131371,2015,Nissan,Altima S,12998.0,47000,Black,Silver,2,2.5,4,182,9.6:1,Variable Timing DOHC,Gas,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3191,45.0,40.0,5,15.0,27,38
1212,16131629,2010,Nissan,Altima S,10599.0,109000,Tan,Gold,2,2.5,4,175,9.6:1,Dual Overhead Cam,Gas,3.5,3.94,4.0,109.3,190.7,70.0,58.0,3193,44.1,40.6,5,15.0,23,32
1213,16131853,2016,Nissan,Altima S,14998.0,40000,Black,Silver,2,2.5,4,182,10:1,Variable Timing,Gas,3.5,3.94,4.0,109.3,191.9,72.0,57.0,3212,45.0,40.0,5,15.0,27,39
1214,16131216,2014,Nissan,Altima SL,15998.0,51000,Black,White,2,2.5,4,182,9.6:1,Variable Timing DOHC,Gas,3.5,3.94,4.0,109.3,191.5,72.0,57.0,3187,45.0,39.1,5,15.0,27,38
1215,16182877,2016,Nissan,Frontier S,20998.0,39000,Gray,Silver,4,4.0,6,261,9.7:1,Variable Timing,Gas,3.76,3.62,4.0,125.9,205.5,72.0,70.0,4454,42.4,40.0,5,,15,21
1216,16131015,2017,Nissan,Maxima S,20998.0,22000,Black,Gray,2,3.5,6,300,10.60,Variable Timing,Gas,3.76,3.2,4.0,109.3,192.8,73.2,56.5,3471,45.0,39.4,5,14.3,21,30
1217,16131505,2014,Nissan,Maxima S,14599.0,65000,Black,Black,2,3.5,6,290,11:1,Variable Timing DOHC,Gas,3.76,3.2,4.0,109.3,190.6,73.0,57.0,3551,43.8,38.5,5,14.0,19,26
1218,16183034,2017,Nissan,Maxima SV,21998.0,36000,Black,Silver,2,3.5,6,300,10.60,Variable Timing,Gas,3.76,3.2,4.0,109.3,192.8,73.2,56.5,3488,45.0,39.4,5,14.3,21,30
1219,16131151,2009,Nissan,Murano SL,11998.0,111000,Tan,White,4,3.5,6,265,10:1,Dual Overhead Cam,Gas,3.76,3.2,4.0,111.2,188.5,74.0,67.0,4030,43.6,40.1,5,64.0,18,23
1220,16131792,2014,Nissan,Rogue Select S,13998.0,28000,Black,Silver,2,2.5,4,170,9.6:1,Variable Timing DOHC,Gas,3.5,3.94,4.0,105.9,183.3,70.0,65.0,3276,42.5,40.4,5,29.0,23,28
1221,16131409,2016,Nissan,Sentra S,12998.0,34000,Black,White,2,1.8,4,130,9.9:1,Variable Timing,Gas,3.14,3.55,4.0,106.3,182.1,69.0,58.0,2857,42.5,39.4,5,15.0,29,37
1222,16428090,2017,Nissan,Sentra S,14599.0,6000,Black,Black,2,1.8,4,130,9.90,Variable Timing,Gas,3.14,3.55,4.0,106.3,182.1,69.3,58.9,2857,42.5,39.4,5,15.1,29,37
1223,16131134,2012,Nissan,Versa SV,7998.0,72000,Gray,Silver,2,1.6,4,109,9.8:1,Dual Overhead Cam,Gas,3.07,3.27,4.0,102.4,176.0,,60.0,2424,41.4,40.6,5,15.0,30,38
1224,16131791,2015,Nissan,Versa Note S,10998.0,27000,Black,Silver,2,1.6,4,109,9.8:1,Variable Timing DOHC,Gas,3.07,3.29,4.0,102.4,163.0,66.0,60.0,2412,41.3,40.8,5,19.0,27,36
1225,16131737,2015,Nissan,Versa Note SV,10599.0,44000,Black,Red,2,1.6,4,109,9.8:1,Variable Timing DOHC,Gas,3.07,3.29,4.0,102.4,163.0,66.0,60.0,2482,41.3,40.8,5,19.0,31,40
1226,16131880,2016,Nissan,Versa Note SV,13998.0,13000,Black,White,2,1.6,4,109,9.8:1,Variable Timing,Gas,3.07,3.29,4.0,102.4,163.0,66.0,60.0,2485,41.3,40.8,5,19.0,31,39
1227,16131460,2007,Saturn,Ion 2,6599.0,100000,Gray,Gray,2,2.2,4,145,10:1,Dual Overhead Cam,Gas,3.39,3.72,4.0,103.2,184.5,67.0,57.0,2752,42.2,40.0,5,15.0,23,32
1228,16131621,2012,Scion,iQ,9998.0,52000,Black,Orange,2,1.3,4,94,12:1,Dual Overhead Cam,Gas,2.85,3.17,4.0,78.7,120.1,66.0,59.0,2127,40.9,37.7,4,4.0,36,37
1229,16131338,2016,Subaru,BRZ Limited,21998.0,15000,Black,Black,2,2.0,4,200,13:1,Variable Timing,Gas,3.39,3.39,4.0,101.2,166.7,69.0,50.0,2776,41.9,37.1,4,7.0,21,29
1230,16131708,2018,Subaru,Forester 2.5i Premium,25998.0,18000,Gray,Red,4,2.5,4,170,10.00,Variable Timing,Gas,3.7,3.54,4.0,103.9,180.9,70.7,68.2,3366,43.0,40.0,5,31.5,26,32
1231,16428818,2015,Subaru,Forester 2.5i Premium,20998.0,36000,Gray,Gray,4,2.5,4,170,10:1,Variable Timing DOHC,Gas,3.7,3.54,4.0,103.9,180.9,70.0,68.0,3624,43.0,40.0,5,32.0,24,32
1232,16131869,2017,Subaru,Legacy 2.5i Limited,20998.0,37000,Black,Blue,4,2.5,4,175,10.30,Variable Timing,Gas,3.7,3.54,4.0,108.3,188.8,72.4,59.0,3485,42.9,40.0,5,15.0,25,34
1233,16131733,2017,Subaru,Legacy Sport,23998.0,10000,Gray,Gray,4,2.5,4,175,10.30,Variable Timing,Gas,3.7,3.54,4.0,108.3,188.8,72.4,59.0,3455,42.9,40.0,5,15.0,25,34
1234,16131473,2010,Subaru,Outback 2.5i,12998.0,108000,Black,Gray,4,2.5,4,170,10:1,Single Overhead Cam,Gas,0.0,0.0,4.0,107.9,188.2,71.0,65.0,3386,43.0,40.8,5,71.0,22,29
1235,16131616,2018,Subaru,Outback 2.5i Limited,31998.0,4000,Black,Gray,4,2.5,4,175,10.30,Variable Timing,Gas,3.7,3.54,4.0,108.1,189.6,72.4,66.5,3633,42.9,38.3,5,35.5,25,32
1236,16182555,2016,Subaru,Outback 2.5i Limited,28998.0,8000,Black,Burgundy,4,2.5,4,175,10:1,Variable Timing,Gas,3.7,3.54,4.0,108.1,189.6,72.0,66.0,3593,42.9,40.8,5,36.0,25,32
1237,16131251,2011,Toyota,Camry LE,10998.0,88000,Gray,White,2,2.5,4,169,10:1,Dual Overhead Cam,Gas,3.54,3.86,0.0,109.3,189.2,,57.0,3307,41.7,38.8,5,15.0,22,32
1238,16130797,2010,Toyota,Corolla LE,10599.0,88000,Gray,Red,2,1.8,4,132,10:1,Dual Overhead Cam,Gas,3.16,3.48,4.0,102.4,178.7,69.0,57.0,2745,41.7,38.8,5,17.0,26,34
1239,16428121,2014,Toyota,Corolla S,14599.0,44000,Gray,Silver,2,1.8,4,132,10:1,Variable Timing DOHC,Gas,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2865,42.3,38.3,5,13.0,29,38
1240,16131785,2014,Toyota,Corolla S Plus,13998.0,42000,Black,Silver,2,1.8,4,132,10:1,Variable Timing DOHC,Gas,3.17,3.48,4.0,106.3,182.6,69.0,57.0,2865,42.3,38.3,5,13.0,29,38
1241,16131337,2013,Toyota,FJ Cruiser,29998.0,58000,Black,Black,4,4.0,6,260,10:1,Dual Overhead Cam,Gas,3.7,3.74,4.0,105.9,183.9,,72.0,4295,41.9,41.3,5,67.0,17,20
1242,16131663,2015,Toyota,Highlander Limited,35998.0,10000,Tan,White,4,3.5,6,270,11:1,Variable Timing DOHC,Gas,3.7,3.27,4.0,109.8,191.1,75.0,68.0,4509,44.2,39.5,7,14.0,18,24
1243,16131544,2017,Toyota,Prius v Two,20599.0,24000,Black,Gray,2,1.8,4,134,13.00,Variable Timing,Gas/Electric,3.17,3.48,4.0,109.4,182.3,69.9,62.0,3340,41.3,39.6,5,34.3,43,39
1244,16131769,2017,Toyota,Sienna XLE Premium,32998.0,21000,Tan,Brown,4,3.5,6,296,11.80,Variable Timing,Gas,3.7,3.27,4.0,119.3,200.2,78.1,71.3,4705,40.5,39.1,7,39.1,18,24
1245,16183640,2012,Toyota,Tacoma PreRunner,22599.0,38000,Gray,Silver,2,2.7,4,159,9.6:1,Dual Overhead Cam,Gas,3.74,3.74,4.0,127.4,208.1,,70.0,3865,41.7,40.2,5,,19,24
1246,15914444,2015,Toyota,Venza XLE,22998.0,19000,Black,Gray,4,2.7,4,181,10:1,Variable Timing,Gas,3.54,4.13,4.0,109.3,189.0,75.0,63.0,3945,40.2,39.6,5,,20,26
1247,16131320,2007,Toyota,Yaris S,8998.0,62000,Cream,Black,2,1.5,4,106,11:1,Dual Overhead Cam,Gas,2.95,3.33,4.0,100.4,169.3,66.0,56.0,2326,42.2,38.8,5,13.0,29,35
1248,16131358,2011,Toyota,Yaris,9998.0,60000,Gray,Silver,2,1.5,4,106,11:1,Dual Overhead Cam,Gas,2.95,3.33,4.0,96.9,150.6,,60.0,2340,40.3,39.4,5,9.0,29,35
1249,16131702,2016,Volkswagen,GTI S,16998.0,58000,Black,White,2,2.0,4,210,9.6:1,Variable Timing,Turbo Gas,3.25,3.65,4.0,103.6,168.0,70.0,56.0,3031,41.2,38.4,5,23.0,25,34
1250,16593674,2015,Volkswagen,Jetta S,12998.0,26000,Black,Black,2,2.0,4,115,10:1,OHC,Gas,3.25,3.65,2.0,104.4,183.3,70.0,57.0,2935,41.2,38.2,5,16.0,23,34
1251,16182426,2012,Volkswagen,Jetta SE,9599.0,87000,Black,Silver,2,2.5,5,170,9.5:1,Dual Overhead Cam,Gas,3.25,3.6,4.0,104.4,182.2,,57.0,3018,41.2,38.2,5,16.0,23,33
1252,16131205,2014,Volkswagen,Tiguan S,15998.0,27000,Black,White,4,2.0,4,200,9.6:1,Variable Timing DOHC,Turbo Gas,3.25,3.65,4.0,102.5,174.5,71.0,66.0,3591,40.1,39.1,5,24.0,20,26
1253,15169027,2013,Volvo,S80 T6 Premier Plus,19998.0,40000,Gray,White,4,3.0,6,300,9.3:1,Dual Overhead Cam,Turbo Gas,3.23,3.67,4.0,111.6,191.0,,58.0,4053,41.9,37.8,5,15.0,18,25
