,stock_n,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,torque,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,fuel_cap,epa_mpg,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,tow_cap,pay_cap,gross,tire,trans
40,16597133,34K,Black,Red,4WDWD,5.7L engine,8 cylinders,395 horsepower@5600rpm,269 torque@4175rpm,10:1,Variable Timing OHC,Gas,3.92,3.58,2,N/A,N/A,"140.5""","229.0""",79,75,5467 lbs.,"41.0""","41.0""",5/5,N/R,2000/10350 lbs.,1330 lbs.,6800 lbs.,N/A,N/A
41,16250146,86K,Black,Gray,4WDWD,5.7L engine,8 cylinders,395 horsepower@5600rpm,410 torque@3950rpm,11:1,Variable Timing OHC,Gas,3.92,3.58,2,N/A,15/21,"140.5""","229.0""",79,75,5300 lbs.,"41.0""","41.0""",5/5,N/R,2000/10350 lbs.,1330 lbs.,6800 lbs.,N/A,N/A
42,16104178,8K,Black,White,2WDWD,1.4L engine,4 cylinders,165 horsepower@5500rpm,N/A,9.80,Variable Timing,Turbo Gas,2.83,3.31,4,N/A,26/35,90.9'',159.6'',68.5'',48.5'',2436 lbs.,43.1'',37.4'',2/2,4.9 cu. ft.,N/A,N/A,N/A,N/A,N/A
43,16237665,4K,Black,Gold,4WDWD,2.0L engine,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
44,16238298,31K,Black,Black,2WDWD,2.0L engine,4 cylinders,245 horsepower@5500rpm,275 torque@3000rpm,9.7:1,Variable Timing,Turbo Gas,3.40,2.51,4,N/A,20/30,"112.2""","188.1""",75,68,3927 lbs.,"40.5""","40.2""",5/5,39 cu. ft.,3500 lbs.,N/A,N/R,N/A,N/A
45,16217694,10K,Black,White,2WDWD,1.5L engine,4 cylinders,179 horsepower@6000rpm,N/A,10.00,Variable Timing,Turbo Gas,3.11,3.00,4,N/A,23/30,105.9'',178.1'',72.4'',66.3'',3526 lbs.,43.1'',39.9'',5/5,34.0 cu. ft.,2000/2000 lbs.,1234 lbs.,4760 lbs.,N/A,N/A
46,16327439,49K,Black,Black,4WDWD,2.0L engine,4 cylinders,240 horsepower@5500rpm,184 torque@2500rpm,10:1,Variable Timing DOHC,Gas,3.44,3.27,4,N/A,21/28,"105.9""","178.1""",72,66,3645 lbs.,"43.1""","39.9""",5/5,34 cu. ft.,3500 lbs.,1116 lbs.,4760 lbs.,N/A,N/A
47,16171498,62K,Black,Black,2WDWD,2.0L engine,4 cylinders,231 horsepower@5500rpm,184 torque@2500rpm,10:1,N/A,Turbo Gas,3.44,3.27,0,N/A,22/30,"105.9""","178.1""",72,66,3515 lbs.,"40.4""","39.9""",5/5,68 cu. ft.,3500 lbs.,N/A,N/R,N/A,N/A
48,16249914,72K,Black,Gray,4WDWD,1.6L engine,4 cylinders,173 horsepower@5700rpm,184 torque@2500rpm,10:1,N/A,Turbo Gas,3.11,3.20,0,N/A,22/30,"105.9""","178.1""",72,66,3684 lbs.,"40.4""","39.9""",5/5,68 cu. ft.,3500 lbs.,N/A,N/R,N/A,N/A
49,16170880,84K,Tan,Gray,4WDWD,2.0L engine,4 cylinders,240 horsepower@5500rpm,184 torque@2500rpm,10:1,Variable Timing DOHC,Gas,3.44,3.27,4,N/A,21/28,"105.9""","178.1""",72,66,3769 lbs.,"43.1""","39.9""",5/5,34 cu. ft.,2000 lbs.,1115 lbs.,4760 lbs.,N/A,N/A
50,16327636,51K,Black,Silver,4WDWD,3.5L engine,6 cylinders,290 horsepower@6500rpm,255 torque@4000rpm,11:1,Variable Timing,Ethanol/Gas,3.64,3.41,4,N/A,16/23,"112.8""","198.3""",78,71,4610 lbs.,"42.9""","41.4""",7/6,21 cu. ft.,5000 lbs.,N/A,N/R,N/A,N/A
51,16238035,16K,Black,Black,4WDWD,3.5L engine,6 cylinders,365 horsepower@5500rpm,N/A,10.00,Variable Timing,Turbo Gas,3.64,3.41,4,N/A,16/22,112.8'',198.3'',78.9'',71.0'',4901 lbs.,42.9'',41.4'',7/6,21.0 cu. ft.,5000/5000 lbs.,N/A,N/A,N/A,N/A
52,16327929,15K,Black,Gray,4WDWD,3.5L engine,6 cylinders,365 horsepower@5500rpm,350 torque@3500rpm,10:1,Variable Timing DOHC,Turbo Gas,3.64,3.41,4,N/A,16/22,"112.6""","197.1""",78,71,4697 lbs.,"43.1""","41.4""",7/6,21 cu. ft.,5000 lbs.,1420 lbs.,N/R,N/A,N/A
53,16238802,36K,Tan,Silver,4WDWD,3.5L engine,6 cylinders,290 horsepower@6500rpm,255 torque@4000rpm,11:1,Variable Timing DOHC,Ethanol/Gas,3.64,3.41,4,N/A,17/23,"112.6""","197.1""",78,71,4697 lbs.,"43.1""","41.4""",7/6,21 cu. ft.,5000 lbs.,1500 lbs.,N/R,N/A,N/A
54,16327468,26K,Black,Blue,4WDWD,3.5L engine,6 cylinders,290 horsepower@6500rpm,255 torque@4000rpm,11:1,Variable Timing DOHC,Ethanol/Gas,3.64,3.41,4,N/A,17/23,"112.6""","197.1""",78,71,4697 lbs.,"43.1""","41.4""",7/6,21 cu. ft.,5000 lbs.,1500 lbs.,N/R,N/A,N/A
55,16338803,61K,Black,Red,2WDWD,2.0L engine,4 cylinders,240 horsepower@5500rpm,255 torque@4100rpm,11:1,Dual Overhead Cam,Turbo Gas,3.44,3.30,4,N/A,20/28,"112.6""","197.1""",N/R,70,4534 lbs.,"40.6""","41.4""",7/7,81 cu. ft.,5000 lbs.,N/A,N/R,N/A,N/A
56,16238699,34K,Gray,White,4WDWD,5.0L engine,8 cylinders,360 horsepower@5500rpm,278 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.63,3.65,4,N/A,14/19,"144.5""","231.8""",78,75,5333 lbs.,"41.4""","41.0""",6/5,N/R,2000/11300 lbs.,1567 lbs.,6900 lbs.,N/A,N/A
57,16250278,119K,Tan,Green,2WDWD,1.6L engine,4 cylinders,120 horsepower@6000rpm,109 torque@4250rpm,11:1,Dual Overhead Cam,Gas,3.10,3.20,4,N/A,28/37,"98.0""","173.6""",66,58,2578 lbs.,"42.2""","39.1""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
0,16250365,59K,Tan,Silver,2WDWD,2.0L engine,4 cylinders,140 horsepower@6000rpm,136 torque@4250rpm,10:1,Dual Overhead Cam,Gas,3.44,3.27,2,N/A,24/35,"102.9""","175.0""",78,58,2617 lbs.,"41.7""","39.2""",5/5,14 cu. ft.,1000 lbs.,N/A,N/R,N/A,5-Speed Manual
1,16238443,58K,Gray,Orange,2WDWD,2.0L engine,4 cylinders,252 horsepower@5500rpm,270 torque@2500rpm,9.3:1,Variable Timing DOHC,Turbo Gas,3.44,3.27,4,N/A,23/32,"104.3""","171.7""",71,58,3223 lbs.,"43.7""","38.3""",5/5,24 cu. ft.,N/A,N/A,N/R,N/A,N/A
2,16238039,54K,Tan,Red,2WDWD,2.3L engine,4 cylinders,160 horsepower@6250rpm,156 torque@4250rpm,9.7:1,Dual Overhead Cam,Gas,3.40,3.70,4,17.50,20/29,"107.4""","190.2""",72,57,3175 lbs.,"42.3""","38.7""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
3,15908629,21K,Black,Gray,2WDWD,2.5L engine,4 cylinders,175 horsepower@6000rpm,175 torque@4500rpm,9.7:1,Variable Timing DOHC,Gas,3.50,3.94,4,N/A,22/34,"112.2""","191.7""",72,58,3615 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
4,16250460,33K,Gray,Blue,2WDWD,2.5L engine,4 cylinders,175 horsepower@6000rpm,172 torque@4500rpm,9.7:1,Dual Overhead Cam,Gas,3.50,3.90,4,N/A,23/33,"107.4""","190.6""",72,56,3285 lbs.,"42.3""","38.7""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
5,16451018,48K,Black,White,4WDWD,2.0L engine,4 cylinders,240 horsepower@5500rpm,270 torque@3000rpm,9.3:1,Variable Timing DOHC,Turbo Gas,3.45,3.27,4,N/A,22/31,"112.2""","191.7""",75,58,3427 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
6,16450941,13K,Tan,White,4WDWD,2.0L engine,4 cylinders,240 horsepower@5000rpm,270 torque@3000rpm,9.3:1,Variable Timing,Turbo Gas,3.45,3.27,4,N/A,22/31,"112.2""","191.7""",75,58,3681 lbs.,"44.3""","39.2""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
7,16327939,52K,Black,White,2WDWD,2.0L engine,4 cylinders,188 horsepower@6000rpm,177 torque@4000rpm,12:1,Variable Timing,Gas/Electric,3.45,3.27,4,N/A,43/39,"112.2""","191.8""",75,58,3615 lbs.,"44.3""","39.2""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
8,16327943,28K,Black,Gold,2WDWD,2.0L engine,4 cylinders,188 horsepower@6000rpm,177 torque@4000rpm,12:1,Variable Timing DOHC,Gas/Electric,3.45,3.27,4,N/A,44/41,"112.2""","191.8""",75,58,3615 lbs.,"44.3""","39.2""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
9,16238308,27K,Black,Black,2WDWD,2.3L engine,4 cylinders,310 horsepower@5500rpm,N/A,9.50,Variable Timing,Turbo Gas,3.45,3.70,4,N/A,21/30,107.1'',188.3'',75.4'',54.4'',3532 lbs.,44.5'',37.6'',4/4,13.5 cu. ft.,N/A,N/A,N/A,N/A,N/A
10,16250758,14K,Black,Gray,2WDWD,5.0L engine,8 cylinders,435 horsepower@6500rpm,400 torque@4250rpm,11:1,Variable Timing,Gas,3.63,3.65,4,N/A,16/25,"107.1""","188.3""",75,54,3705 lbs.,"44.5""","37.6""",4/4,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
11,16238229,39K,Black,Silver,2WDWD,3.7L engine,6 cylinders,300 horsepower@6500rpm,280 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.76,3.41,4,N/A,19/27,"107.1""","188.3""",75,54,3630 lbs.,"44.5""","37.6""",4/4,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
12,16238775,22K,Black,Gray,2WDWD,3.7L engine,6 cylinders,305 horsepower@6500rpm,280 torque@4250rpm,11:1,Variable Timing DOHC,Gas,3.76,3.41,4,N/A,19/29,"107.1""","188.5""",73,55,3447 lbs.,"42.4""","38.5""",4/4,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
13,16238433,19K,Black,Gray,4WDWD,3.5L engine,6 cylinders,365 horsepower@5500rpm,N/A,10.30,Variable Timing,Turbo Gas,3.60,3.40,4,N/A,16/24,112.9'',202.9'',77.3'',60.7'',4343 lbs.,44.2'',39.0'',5/5,20.1 cu. ft.,N/A,N/A,N/A,N/A,N/A
14,16450774,2K,Gray,Silver,2WDWD,2.5L engine,4 cylinders,169 horsepower@6000rpm,N/A,9.70,Variable Timing,Gas,3.50,3.94,4,N/A,19/27,104.8'',173.9'',72.2'',72.6'',3668 lbs.,41.5'',46.8'',5/5,46.9 cu. ft.,2000/2000 lbs.,1130 lbs.,4820 lbs.,N/A,N/A
15,16005325,13K,Black,Gray,4WDWD,3.6L engine,6 cylinders,308 horsepower@6800rpm,N/A,11.50,Variable Timing,Gas,3.70,3.37,4,N/A,17/24,128.3'',212.4'',74.3'',70.6'',4420 lbs.,45.0'',41.4'',5/5,N/A,2000/7600 lbs.,1479 lbs.,6000 lbs.,N/A,N/A
16,16238124,10K,Black,Black,4WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,N/A,11.00,Variable Timing,Gas,3.78,3.62,2,N/A,15/20,153.0'',239.0'',80.0'',73.8'',5484 lbs.,45.3'',42.8'',5/5,N/A,2000/9100 lbs.,1710 lbs.,7200 lbs.,N/A,N/A
17,15574735,59K,Gray,White,2WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,383 torque@4100rpm,12:1,Variable Timing OHC,Ethanol/Gas,3.78,3.62,2,N/A,16/23,"153.0""","239.0""",80,73,5000 lbs.,"45.3""","42.8""",6/5,N/R,2000/12000 lbs.,1738 lbs.,6900 lbs.,N/A,N/A
18,15908294,27K,Black,Brown,2WDWD,2.4L engine,4 cylinders,185 horsepower@6400rpm,181 torque@3900rpm,11:1,Variable Timing DOHC,Gas,3.43,3.90,4,N/A,27/36,"107.3""","189.2""",72,56,3322 lbs.,"42.2""","37.2""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
19,16568238,3K,Black,Black,2WDWD,2.4L engine,4 cylinders,185 horsepower@6400rpm,N/A,11.10,Variable Timing,Gas,3.43,3.90,4,N/A,27/36,107.3'',189.5'',73.0'',56.5'',3342 lbs.,42.2'',37.2'',5/5,13.4 cu. ft.,N/A,N/A,N/A,N/A,N/A
20,15660794,40K,Black,Black,2WDWD,2.4L engine,4 cylinders,190 horsepower@7000rpm,162 torque@4400rpm,11:1,Dual Overhead Cam,Gas,3.43,3.90,4,N/A,22/33,"107.9""","191.0""",N/R,56,3216 lbs.,"42.2""","39.1""",5/5,12 cu. ft.,1000 lbs.,850 lbs.,4299 lbs.,N/A,N/A
21,16171353,70K,Gray,Silver,2WDWD,1.8L engine,4 cylinders,143 horsepower@6500rpm,129 torque@4300rpm,11:1,Variable Timing OHC,Gas,3.19,3.44,4,N/A,30/39,"105.1""","179.4""",69,56,2815 lbs.,"42.0""","39.0""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
22,16250302,49K,Gray,Gray,2WDWD,1.8L engine,4 cylinders,140 horsepower@6300rpm,128 torque@4300rpm,11:1,Single Overhead Cam,Gas,3.19,3.44,4,N/A,25/36,"106.3""","177.3""",69,56,2754 lbs.,"42.2""","39.4""",5/5,12 cu. ft.,N/A,850 lbs.,N/R,N/A,N/A
23,15776868,28K,Black,Black,4WDWD,2.4L engine,4 cylinders,185 horsepower@6400rpm,181 torque@3900rpm,11:1,Variable Timing DOHC,Gas,3.43,3.90,4,N/A,26/33,"103.1""","179.4""",71,65,3624 lbs.,"41.3""","38.0""",5/5,35 cu. ft.,1500 lbs.,1006 lbs.,4630 lbs.,N/A,N/A
24,16497727,35K,Black,White,2WDWD,1.5L engine,4 cylinders,130 horsepower@6600rpm,114 torque@4600rpm,12:1,Variable Timing,Gas,2.87,3.52,4,N/A,33/40,"99.6""","160.0""",67,60,2544 lbs.,"41.4""","39.5""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
25,16238592,64K,Gray,Orange,2WDWD,1.5L engine,4 cylinders,109 horsepower@5800rpm,105 torque@4800rpm,10:1,Single Overhead Cam,Gas,2.87,3.52,4,10.80,27/35,"96.5""","157.4""",66,60,2551 lbs.,"41.9""","40.6""",5/5,21 cu. ft.,N/A,N/A,N/R,N/A,N/A
26,15908814,40K,Gray,Black,2WDWD,1.5L engine,4 cylinders,117 horsepower@6600rpm,106 torque@4800rpm,10:1,Single Overhead Cam,Gas,2.87,3.52,4,N/A,27/33,"98.4""","161.6""",N/R,60,2489 lbs.,"41.3""","40.4""",5/5,21 cu. ft.,N/A,850 lbs.,N/R,N/A,N/A
27,16568200,5K,Black,Gray,4WDWD,1.8L engine,4 cylinders,141 horsepower@6500rpm,N/A,10.60,Variable Timing,Gas,3.19,3.44,4,N/A,27/31,102.8'',169.1'',69.8'',63.2'',3062 lbs.,41.2'',39.5'',5/5,23.2 cu. ft.,N/A,1104 lbs.,4166 lbs.,N/A,N/A
28,16170908,80K,Gray,Blue,4WDWD,3.5L engine,6 cylinders,250 horsepower@5700rpm,253 torque@4800rpm,11:1,Single Overhead Cam,Gas,3.50,3.66,4,N/A,16/22,"109.2""","190.9""",N/R,72,4544 lbs.,"41.4""","39.3""",8/8,87 cu. ft.,4500 lbs.,1320 lbs.,N/R,N/A,N/A
29,16237849,96K,Black,Gray,2WDWD,1.6L engine,4 cylinders,110 horsepower@6000rpm,107 torque@4500rpm,N/A,Dual Overhead Cam,Gas,0,0,4,11.90,24/33,"98.4""","159.3""",66,57,2403 lbs.,"42.8""","39.6""",5/5,16 cu. ft.,N/A,N/A,3638 lbs.,N/A,N/A
30,16238656,19K,Gray,Red,2WDWD,1.6L engine,4 cylinders,137 horsepower@6300rpm,N/A,11.00,Variable Timing,Gas,3.03,3.36,4,N/A,26/36,101.2'',162.0'',66.9'',57.1'',2555 lbs.,41.8'',39.9'',5/5,21.2 cu. ft.,N/A,N/A,N/A,N/A,N/A
31,15660972,87K,Tan,White,2WDWD,1.8L engine,4 cylinders,148 horsepower@6500rpm,131 torque@4700rpm,10:1,Dual Overhead Cam,Gas,3.19,3.43,4,N/A,28/38,"106.3""","178.3""",69,56,2701 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,3792 lbs.,N/A,N/A
32,16171530,47K,Gray,Silver,2WDWD,1.8L engine,4 cylinders,145 horsepower@6500rpm,130 torque@4700rpm,10:1,Variable Timing,Gas,3.19,3.43,4,N/A,28/37,"106.3""","179.1""",69,56,2818 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
33,16171024,52K,Gray,Silver,2WDWD,3.3L engine,6 cylinders,290 horsepower@6400rpm,252 torque@5200rpm,12:1,Variable Timing DOHC,Gas,3.62,3.30,4,N/A,18/25,"110.2""","193.1""",74,66,3904 lbs.,"41.3""","39.6""",6/6,14 cu. ft.,2000/5000 lbs.,1608 lbs.,5512 lbs.,N/A,N/A
34,16494137,33K,Black,Blue,2WDWD,3.3L engine,6 cylinders,290 horsepower@6400rpm,N/A,11.50,Variable Timing,Gas,3.62,3.30,4,N/A,17/23,110.2'',193.1'',74.2'',66.9'',3904 lbs.,41.3'',39.9'',6/6,13.5 cu. ft.,1653/5000 lbs.,1495 lbs.,5512 lbs.,N/A,N/A
35,16171349,82K,Gray,Silver,2WDWD,2.4L engine,4 cylinders,198 horsepower@6300rpm,184 torque@4250rpm,11:1,Dual Overhead Cam,Gas,3.46,3.82,4,N/A,22/35,"110.0""","189.8""",72,57,3161 lbs.,"45.5""","40.0""",5/5,16 cu. ft.,N/A,N/A,4301 lbs.,N/A,6-Speed Automatic
36,16250651,49K,Tan,Blue,2WDWD,2.4L engine,4 cylinders,185 horsepower@6000rpm,178 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,25/37,"110.4""","191.1""",73,58,3245 lbs.,"45.5""","40.4""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
37,16568216,56K,Gray,Silver,2WDWD,2.4L engine,4 cylinders,185 horsepower@6000rpm,178 torque@4000rpm,11:1,Variable Timing,Gas,3.46,3.82,4,N/A,N/A,"110.4""","191.1""",73,58,3252 lbs.,"45.5""","40.4""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
38,16593751,37K,Gray,Black,2WDWD,2.4L engine,4 cylinders,185 horsepower@6000rpm,178 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,25/37,"110.4""","191.1""",73,58,3245 lbs.,"45.5""","40.4""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
39,16568217,57K,Gray,Gray,2WDWD,2.4L engine,4 cylinders,166 horsepower@6000rpm,154 torque@4500rpm,13:1,Dual Overhead Cam,Gas/Electric,3.46,3.82,4,N/A,34/39,"110.0""","189.8""",72,57,3457 lbs.,"45.5""","40.0""",5/5,11 cu. ft.,N/A,N/A,N/R,N/A,6-Speed Automatic
40,16237361,46K,Brown,Brown,4WDWD,2.4L engine,4 cylinders,182 horsepower@6000rpm,177 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,20/25,"103.9""","173.2""",71,66,3439 lbs.,"41.2""","39.4""",5/5,26 cu. ft.,1000/2000 lbs.,1169 lbs.,4608 lbs.,N/A,N/A
41,15660721,17K,Black,Black,4WDWD,2.0L engine,4 cylinders,164 horsepower@6200rpm,N/A,11.50,Variable Timing,Gas,3.19,3.82,4,N/A,21/26,105.1'',176.2'',72.8'',64.8'',3490 lbs.,41.5'',39.6'',5/5,31.0 cu. ft.,1000/1500 lbs.,1277 lbs.,4740 lbs.,N/A,N/A
42,15908458,8K,Black,Orange,4WDWD,1.6L engine,4 cylinders,175 horsepower@5500rpm,N/A,10.10,Variable Timing,Turbo Gas,3.03,3.36,4,N/A,24/28,105.1'',176.2'',72.8'',65.0'',3500 lbs.,41.5'',39.6'',5/5,31.0 cu. ft.,1000/1500 lbs.,1284 lbs.,4784 lbs.,N/A,N/A
43,16238599,43K,Black,Red,2WD,1.6L engine,4 cylinders,132 horsepower@6300rpm,120 torque@4850rpm,11:1,Variable Timing DOHC,Gas,3.03,3.36,4,N/A,27/36,"104.3""","166.1""",70,55,2657 lbs.,"43.9""","39.0""",4/4,16 cu. ft.,N/A,N/A,N/R,N/A,6-Speed Automatic
44,16416851,17K,Black,Silver,2WDWD,1.6L engine,4 cylinders,201 horsepower@6000rpm,195 torque@1750rpm,9.5:1,Variable Timing DOHC,Turbo Gas,3.03,3.36,4,N/A,24/31,"104.3""","167.3""",71,55,2888 lbs.,"43.9""","39.0""",4/4,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
45,15908311,37K,Black,Silver,2WDWD,1.6L engine,4 cylinders,132 horsepower@6300rpm,120 torque@4850rpm,11:1,Variable Timing DOHC,Gas,3.03,3.36,4,N/A,28/35,"104.3""","166.1""",70,55,2657 lbs.,"43.9""","39.0""",4/4,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
46,16238658,35K,Black,Gray,4WDWD,3.7L engine,6 cylinders,328 horsepower@7000rpm,269 torque@5200rpm,11:1,Dual Overhead Cam,Gas,3.76,3.39,4,N/A,18/25,"112.2""","187.9""",N/R,57,3822 lbs.,"43.9""","40.5""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
47,15326109,71K,Brown,White,2WDWD,3.5L engine,6 cylinders,265 horsepower@6400rpm,248 torque@4400rpm,10:1,Dual Overhead Cam,Gas,3.76,3.20,4,N/A,18/24,"114.2""","196.4""",N/R,67,4280 lbs.,"42.3""","40.7""",7/7,16 cu. ft.,3500 lbs.,N/A,N/R,N/A,N/A
48,15908402,19K,Black,Gray,4WDWD,3.7L engine,6 cylinders,328 horsepower@7000rpm,N/A,N/A,Variable Timing,Gas,3.76,3.39,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
49,15424432,45K,Black,Black,4WDWD,3.5L engine,6 cylinders,265 horsepower@6400rpm,248 torque@4400rpm,10:1,Variable Timing DOHC,Gas,3.76,3.20,4,N/A,19/25,"114.2""","196.4""",77,68,4419 lbs.,"42.3""","40.7""",7/7,16 cu. ft.,5000 lbs.,1475 lbs.,5937 lbs.,N/A,N/A
50,15908976,32K,Black,Black,4WDWD,2.5L engine,4 cylinders,250 horsepower@5600rpm,243 torque@3600rpm,N/A,Variable Timing DOHC,Gas/Electric,3.50,3.94,4,N/A,25/28,"114.2""","196.4""",77,68,4419 lbs.,"42.3""","40.7""",7/7,16 cu. ft.,3502 lbs.,N/A,5937 lbs.,N/A,N/A
51,16004276,55K,Black,White,4WDWD,5.6L engine,N/A,N/A,413 torque@4000rpm,11:1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"121.1""","208.3""",79,75,5850 lbs.,"39.6""","39.9""",7/8,17 cu. ft.,3500/8500 lbs.,1622 lbs.,7500 lbs.,N/A,N/A
52,15908440,33K,Black,Gray,2WDWD,3.0L engine,6 cylinders,340 horsepower@6500rpm,332 torque@3500rpm,11:1,Variable Timing,Supercharged,3.33,3.50,4,N/A,20/29,"116.5""","195.2""",78,57,3660 lbs.,"41.5""","37.3""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
53,16238491,48K,Black,Black,4WDWD,2.4L engine,N/A,N/A,N/A,10.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,106.3'',182.0'',73.2'',66.2'',3953 lbs.,41.1'',39.4'',5/5,29.7 cu. ft.,1000/1000 lbs.,1547 lbs.,5500 lbs.,N/A,N/A
54,16568158,46K,Black,Black,4WDWD,2.4L engine,4 cylinders,184 horsepower@6250rpm,171 torque@4800rpm,10:1,Variable Timing,Gas,3.46,3.82,4,N/A,21/28,"106.3""","182.0""",73,66,4044 lbs.,"41.1""","39.4""",5/5,30 cu. ft.,1000 lbs.,1547 lbs.,5500 lbs.,N/A,N/A
55,16327960,12K,Tan,Tan,2WDWD,2.0L engine,4 cylinders,158 horsepower@6400rpm,141 torque@5000rpm,11:1,Variable Timing,Gas,3.39,3.39,4,N/A,22/26,"103.7""","173.8""",69,65,3210 lbs.,"40.6""","41.0""",5/5,23 cu. ft.,1000/1000 lbs.,1225 lbs.,4435 lbs.,N/A,N/A
56,16250274,13K,Tan,Black,2WDWD,1.4L engine,4 cylinders,160 horsepower@5500rpm,184 torque@2500rpm,9.8:1,Variable Timing OHC,Turbo Gas,2.83,3.31,4,N/A,24/31,"101.2""","166.6""",71,66,3044 lbs.,"41.2""","41.1""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
57,16238314,16K,Black,Gray,2WDWD,2.4L engine,4 cylinders,180 horsepower@6400rpm,N/A,9.80,Variable Timing OHC,Turbo Gas,3.46,3.82,4,N/A,22/30,101.2'',166.6'',74.2'',66.5'',3044 lbs.,41.2'',41.1'',5/5,18.5 cu. ft.,N/A,1153 lbs.,4197 lbs.,N/A,N/A
58,16238828,38K,Black,Silver,4WDWD,3.6L engine,6 cylinders,285 horsepower@6400rpm,260 torque@4800rpm,10:1,Variable Timing,Gas,3.78,3.27,4,N/A,17/21,"95.4""","152.8""",73,70,3879 lbs.,"41.0""","41.3""",4/4,13 cu. ft.,2000/2000 lbs.,1000 lbs.,4879 lbs.,N/A,N/A
59,16102692,33K,Black,Gray,4WDWD,3.6L engine,6 cylinders,285 horsepower@6400rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Gas,3.78,3.27,4,N/A,16/21,"116.0""","173.4""",73,70,4521 lbs.,"41.0""","41.3""",5/5,32 cu. ft.,2000/3500 lbs.,892 lbs.,5413 lbs.,N/A,N/A
60,16249908,79K,Tan,Burgundy,4WDWD,3.8L engine,6 cylinders,202 horsepower@5000rpm,237 torque@4000rpm,9.6:1,Overhead Valve,Gas,3.78,3.43,2,18.60,15/19,"116.0""","184.4""",73,72,4297 lbs.,"41.0""","41.3""",5/5,82 cu. ft.,3500 lbs.,1150 lbs.,5400 lbs.,N/A,N/A
61,16327532,30K,Gray,Silver,2WDWD,2.4L engine,4 cylinders,192 horsepower@6300rpm,181 torque@4250rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,23/34,"110.0""","190.7""",72,57,3237 lbs.,"45.5""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
62,15908041,36K,Gray,Blue,2WDWD,3.3L engine,6 cylinders,276 horsepower@6000rpm,248 torque@5200rpm,12:1,Variable Timing DOHC,Gas,3.66,3.30,4,N/A,18/24,"120.5""","201.4""",78,68,4548 lbs.,"40.9""","39.8""",7/8,34 cu. ft.,1000/3500 lbs.,1517 lbs.,6065 lbs.,N/A,N/A
63,16327596,7K,Tan,White,4WDWD,3.3L engine,6 cylinders,290 horsepower@6400rpm,N/A,11.50,Variable Timing,Gas,3.62,3.31,4,N/A,18/25,109.4'',187.4'',74.4'',66.5'',4101 lbs.,44.1'',39.5'',7/7,11.3 cu. ft.,1650/5000 lbs.,1521 lbs.,5622 lbs.,N/A,N/A
