,stock_n,mileage,interior_color,exterior_color,drive_type,engine_size,num_cylinders,hp,torque,comp_ratio,cam_shaft,engine_type,bore,stroke,values_per_cylinder,fuel_cap,epa_mpg,wheel_base,length,width,height,curb_weight,leg_room,head_room,seating_cap,cargo_cap,tow_cap,pay_cap,gross,tire,trans
83,16250436,45K,Black,Blue,2WDWD,2.4L engine,4 cylinders,184 horsepower@6250rpm,171 torque@4800rpm,10:1,Variable Timing OHC,Gas,3.46,3.82,4,N/A,22/31,"106.4""","183.9""",72,57,3297 lbs.,"42.2""","38.6""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
84,16171269,16K,Black,Black,4WDWD,3.6L engine,6 cylinders,295 horsepower@6400rpm,N/A,10.20,Variable Timing,Gas,3.78,3.27,4,N/A,18/25,119.8'',201.2'',75.8'',70.9'',4913 lbs.,40.3'',39.9'',5/7,47.7 cu. ft.,2000/6200 lbs.,1410 lbs.,6500 lbs.,N/A,N/A
85,16238712,35K,Black,Gray,2WDWD,2.4L engine,4 cylinders,173 horsepower@6000rpm,N/A,N/A,Dual Overhead Cam,Gas,3.46,3.82,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
86,16418170,45K,Black,White,2WDWD,5.7L engine,8 cylinders,395 horsepower@5600rpm,407 torque@3950rpm,11:1,Variable Timing OHC,Gas,3.92,3.58,2,N/A,15/22,"149.5""","237.9""",79,75,5301 lbs.,"41.0""","41.0""",5/5,N/R,2000/10300 lbs.,1490 lbs.,6800 lbs.,N/A,N/A
87,16237691,39K,Gray,White,2WDWD,5.7L engine,8 cylinders,395 horsepower@5600rpm,269 torque@4175rpm,10:1,Variable Timing OHC,Gas,3.92,3.58,2,N/A,14/20,"120.5""","209.0""",79,74,4684 lbs.,"41.0""","39.9""",3/3,N/R,2000/9250 lbs.,1340 lbs.,6025 lbs.,N/A,N/A
88,16250279,16K,Black,White,2WDWD,1.4L engine,4 cylinders,160 horsepower@5500rpm,N/A,9.80,Variable Timing,Turbo Gas,2.83,3.31,4,N/A,26/35,90.9'',159.6'',68.5'',48.5'',2436 lbs.,43.1'',37.4'',2/2,4.9 cu. ft.,N/A,N/A,N/A,N/A,N/A
89,16237396,57K,Black,Gray,2WDWD,1.4L engine,4 cylinders,101 horsepower@6500rpm,98 torque@4000rpm,11:1,Single Overhead Cam,Gas,2.83,3.31,4,N/A,27/34,"90.6""","139.6""",64,59,2416 lbs.,"40.7""","38.6""",4/4,5 cu. ft.,N/A,N/A,N/R,N/A,N/A
90,16238636,46K,Black,Red,2WDWD,1.4L engine,4 cylinders,101 horsepower@6500rpm,98 torque@4000rpm,11:1,Single Overhead Cam,Gas,2.83,3.31,4,N/A,27/34,"90.6""","139.6""",64,59,2363 lbs.,"40.7""","38.9""",4/4,10 cu. ft.,N/A,N/A,N/R,N/A,N/A
91,15660974,24K,Black,Black,2WDWD,2.0L engine,4 cylinders,188 horsepower@6000rpm,129 torque@4000rpm,12:1,Variable Timing,Gas/Electric,3.44,3.27,4,N/A,41/36,"104.3""","173.6""",72,63,3607 lbs.,"40.4""","41.0""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
92,16237883,43K,Black,Gray,2WDWD,2.0L engine,4 cylinders,188 horsepower@6000rpm,129 torque@4000rpm,12:1,Variable Timing DOHC,Gas/Electric,3.44,3.27,4,N/A,42/37,"104.3""","173.6""",72,63,3986 lbs.,"43.1""","41.0""",5/5,25 cu. ft.,N/A,N/A,N/R,N/A,N/A
93,16237966,78K,Gray,Blue,4WDWD,3.5L engine,6 cylinders,285 horsepower@6500rpm,253 torque@4000rpm,11:1,Dual Overhead Cam,Gas,3.60,3.40,4,N/A,18/26,"111.2""","184.2""",76,67,4265 lbs.,"40.7""","40.0""",5/5,69 cu. ft.,3500 lbs.,N/A,N/R,N/A,N/A
94,16171259,74K,Tan,Silver,4WDWD,3.5L engine,6 cylinders,265 horsepower@6250rpm,250 torque@4500rpm,10:1,Dual Overhead Cam,Gas,3.60,3.40,0,19.00,15/22,"111.2""","185.7""",75,67,4098 lbs.,"40.7""","40.0""",5/5,70 cu. ft.,3500 lbs.,N/A,N/R,N/A,N/A
95,16170829,19K,Gray,Red,2WDWD,1.6L engine,4 cylinders,178 horsepower@5700rpm,184 torque@2500rpm,10:1,Variable Timing DOHC,Turbo Gas,3.11,3.20,4,N/A,23/32,"105.9""","178.1""",72,66,3515 lbs.,"43.1""","39.9""",5/5,34 cu. ft.,2000 lbs.,1258 lbs.,4760 lbs.,N/A,N/A
96,16238509,21K,Tan,White,4WDWD,1.5L engine,4 cylinders,179 horsepower@6000rpm,N/A,10.00,Variable Timing,Turbo Gas,3.11,3.00,4,N/A,22/28,105.9'',178.1'',75.0'',66.3'',3678 lbs.,43.1'',39.9'',5/5,34.0 cu. ft.,2000/2000 lbs.,1082 lbs.,4760 lbs.,N/A,N/A
97,16238213,18K,Black,Silver,2WDWD,3.5L engine,6 cylinders,290 horsepower@6500rpm,255 torque@4000rpm,11:1,Variable Timing DOHC,Ethanol/Gas,3.64,3.41,4,N/A,17/24,"112.6""","197.1""",78,70,4534 lbs.,"43.1""","41.4""",7/6,21 cu. ft.,5000 lbs.,1430 lbs.,N/R,N/A,N/A
98,16418320,44K,Black,Black,2WDWD,3.5L engine,6 cylinders,290 horsepower@6500rpm,255 torque@4000rpm,11:1,Variable Timing DOHC,Ethanol/Gas,3.64,3.41,4,N/A,17/24,"112.6""","197.1""",78,70,4534 lbs.,"43.1""","41.4""",7/6,21 cu. ft.,5000 lbs.,1430 lbs.,N/R,N/A,N/A
99,16568246,26K,Black,Silver,4WDWD,3.5L engine,6 cylinders,365 horsepower@5500rpm,N/A,10.00,Variable Timing,Turbo Gas,3.64,3.41,4,N/A,16/22,112.8'',198.3'',78.9'',71.0'',4901 lbs.,42.9'',41.4'',7/6,21.0 cu. ft.,5000/5000 lbs.,N/A,N/A,N/A,N/A
100,16568245,31K,Black,Black,2WDWD,2.4L engine,4 cylinders,201 horsepower@6800rpm,180 torque@3600rpm,12:1,Variable Timing,Gas,3.43,3.90,4,N/A,25/35,"105.1""","181.9""",70,55,2970 lbs.,"42.3""","38.0""",5/5,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
101,16237784,40K,Gray,Blue,4WDWD,2.0L engine,4 cylinders,220 horsepower@4450rpm,N/A,N/A,Variable Timing DOHC,Turbo Gas,3.25,3.65,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
102,16238238,48K,Black,Gray,4WDWD,3.0L engine,6 cylinders,272 horsepower@4780rpm,295 torque@2150rpm,10:1,Dual Overhead Cam,Turbo Gas,3.33,3.50,0,N/A,18/26,"110.5""","182.6""",74,65,4345 lbs.,"41.0""","38.1""",5/5,57 cu. ft.,4400 lbs.,N/A,N/R,N/A,N/A
103,15411470,37K,Black,White,4WDWD,4.2L engine,8 cylinders,450 horsepower@8250rpm,317 torque@4000rpm,13:1,Dual Overhead Cam,Gas,3.33,3.65,0,N/A,16/23,"108.3""","183.0""",73,53,3924 lbs.,"41.3""","39.1""",4/4,12 cu. ft.,N/A,N/A,N/R,N/A,N/A
104,15660515,41K,Black,Orange,4WDWD,2.0L engine,4 cylinders,265 horsepower@6000rpm,258 torque@2500rpm,9.8:1,Dual Overhead Cam,Turbo Gas,3.25,3.65,4,N/A,21/29,"97.2""","165.3""",72,53,3241 lbs.,"41.1""","37.7""",4/4,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
105,16238171,14K,Tan,Red,4WDWD,2.0L engine,4 cylinders,180 horsepower@5000rpm,200 torque@1250rpm,11:1,Variable Timing DOHC,Turbo Gas,3.31,3.55,4,N/A,23/35,"110.6""","182.1""",71,56,3450 lbs.,"42.0""","40.3""",5/5,17 cu. ft.,N/A,N/A,N/R,N/A,N/A
106,16261191,35K,Black,White,2WDWD,2.0L engine,4 cylinders,240 horsepower@5000rpm,255 torque@1250rpm,10:1,Variable Timing,Turbo Gas,3.31,3.55,4,N/A,23/34,"110.6""","182.6""",71,54,3975 lbs.,"42.2""","40.4""",4/4,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
107,14366077,59K,Black,Gray,2WDWD,3.0L engine,6 cylinders,255 horsepower@4000rpm,413 torque@1500rpm,17:1,Variable Timing DOHC,Turbo Diesel,3.30,3.50,4,N/A,26/38,"116.9""","193.1""",73,57,4068 lbs.,"41.4""","40.5""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
108,16156147,40K,Tan,White,2WDWD,4.4L engine,8 cylinders,445 horsepower@5500rpm,480 torque@2000rpm,10:1,Variable Timing DOHC,Turbo Gas,3.50,3.48,4,N/A,17/25,"120.9""","200.0""",74,57,4575 lbs.,"41.3""","40.6""",5/5,18 cu. ft.,N/A,N/A,N/R,N/A,N/A
109,15952558,34K,Black,Blue,4WDWD,3.0L engine,6 cylinders,300 horsepower@5800rpm,300 torque@1200rpm,10:1,Variable Timing DOHC,Turbo Gas,3.31,3.53,4,N/A,19/27,"110.6""","183.9""",74,63,4222 lbs.,N/R,"39.9""",5/5,18 cu. ft.,N/A,N/A,5126 lbs.,N/A,N/A
110,16238577,56K,Gray,Brown,4WDWD,3.0L engine,6 cylinders,270 horsepower@7000rpm,N/A,N/A,Dual Overhead Cam,Gas,3.50,3.20,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
111,16237838,6K,Black,Blue,2WDWD,2.0L engine,4 cylinders,275 horsepower@5600rpm,N/A,9.50,Variable Timing,Turbo Gas,3.39,3.39,4,N/A,20/30,110.7'',188.3'',74.7'',53.1'',3738 lbs.,43.9'',38.5'',4/4,9.1 cu. ft.,N/A,N/A,N/A,N/A,N/A
112,15594791,113K,Black,Black,2WDWD,3.0L engine,6 cylinders,264 horsepower@6950rpm,N/A,N/A,Dual Overhead Cam,Ethanol/Gas,3.50,3.15,4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
113,16250158,24K,Gray,White,2WDWD,2.5L engine,4 cylinders,200 horsepower@6300rpm,191 torque@4400rpm,11:1,Variable Timing,Gas,3.46,3.98,4,N/A,20/26,"128.3""","212.7""",74,70,3960 lbs.,"45.0""","41.4""",4/2,N/R,7000 lbs.,1410 lbs.,5400 lbs.,N/A,N/A
114,16237569,43K,Black,Blue,2WDWD,2.0L engine,4 cylinders,151 horsepower@4000rpm,264 torque@2000rpm,17:1,DOHC,Turbo Diesel,3.39,3.39,4,N/A,27/46,"105.7""","181.0""",70,58,3475 lbs.,"42.3""","39.3""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
115,15880016,88K,Black,Silver,4WDWD,2.4L engine,4 cylinders,182 horsepower@6700rpm,172 torque@4900rpm,11:1,Dual Overhead Cam,Ethanol/Gas,3.46,3.85,4,N/A,20/29,"112.5""","187.8""",N/R,66,3926 lbs.,"41.2""","40.9""",5/5,64 cu. ft.,1500 lbs.,1190 lbs.,5070 lbs.,N/A,N/A
116,16238032,38K,Black,White,4WDWD,2.4L engine,4 cylinders,182 horsepower@6700rpm,172 torque@4900rpm,11:1,Variable Timing,Ethanol/Gas,3.46,3.86,4,N/A,20/28,"112.5""","187.8""",72,66,3924 lbs.,"41.2""","40.9""",5/5,31 cu. ft.,1000/3500 lbs.,1119 lbs.,5070 lbs.,N/A,N/A
117,16171434,15K,Black,White,2WDWD,2.5L engine,4 cylinders,195 horsepower@6300rpm,187 torque@4400rpm,11:1,Variable Timing DOHC,Gas,3.46,3.98,4,N/A,21/31,"111.7""","201.3""",73,58,3555 lbs.,"45.8""","39.9""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
118,16568203,39K,Black,White,2WDWD,2.5L engine,4 cylinders,196 horsepower@6300rpm,191 torque@4400rpm,11:1,Variable Timing DOHC,Gas,3.46,3.98,4,N/A,25/36,"107.8""","191.5""",73,57,3393 lbs.,"42.1""","39.0""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
119,16593493,20K,Black,Burgundy,2WDWD,1.5L engine,4 cylinders,160 horsepower@5700rpm,184 torque@250rpm,10:1,Variable Timing,Turbo Gas,2.91,3.41,4,N/A,27/36,"111.4""","193.8""",73,57,3097 lbs.,"42.0""","39.1""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
120,16238159,50K,Black,Gray,2WDWD,1.8L engine,4 cylinders,138 horsepower@6300rpm,125 torque@3800rpm,11:1,Variable Timing DOHC,Gas,3.17,3.47,4,N/A,25/35,"99.4""","173.1""",68,59,2745 lbs.,"41.8""","38.7""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
121,16171364,54K,Black,Red,2WDWD,1.2L engine,4 cylinders,84 horsepower@6400rpm,83 torque@4200rpm,11:1,Variable Timing DOHC,Gas,2.78,3.15,4,N/A,31/39,"93.5""","144.7""",62,61,2269 lbs.,"42.0""","39.4""",4/4,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
122,16568253,37K,Black,White,4WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,383 torque@4100rpm,11:1,Variable Timing,Ethanol/Gas,3.78,3.62,2,N/A,15/22,"130.0""","224.4""",80,74,5775 lbs.,"45.3""","42.8""",7/7,39 cu. ft.,2000/8000 lbs.,1692 lbs.,7500 lbs.,N/A,N/A
123,16238414,33K,Black,Silver,4WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,N/A,11.00,Variable Timing,Ethanol/Gas,3.78,3.62,2,N/A,16/22,116.0'',204.0'',80.5'',74.4'',5602 lbs.,45.3'',42.8'',8/7,15.3 cu. ft.,2000/8400 lbs.,1698 lbs.,7300 lbs.,N/A,N/A
124,16237779,45K,n/a,Silver,4WDWD,5.3L engine,8 cylinders,355 horsepower@5600rpm,383 torque@4100rpm,11:1,Variable Timing,Ethanol/Gas,3.78,3.62,2,N/A,16/22,"116.0""","204.0""",80,74,5545 lbs.,"45.3""","42.8""",7/7,15 cu. ft.,2000/8400 lbs.,1698 lbs.,7300 lbs.,N/A,N/A
125,16171118,62K,Gray,Silver,2WDWD,3.6L engine,6 cylinders,281 horsepower@6300rpm,N/A,11.30,Variable Timing,Gas,3.70,3.37,4,N/A,15/22,118.9'',203.7'',78.5'',69.9'',4713 lbs.,41.3'',40.4'',8/7,24.4 cu. ft.,1000/5200 lbs.,1698 lbs.,6411 lbs.,N/A,N/A
126,16250130,17K,Black,Gray,2WDWD,1.4L engine,4 cylinders,138 horsepower@4900rpm,148 torque@1850rpm,9.5:1,Variable Timing,Turbo Gas,2.85,3.25,4,N/A,26/34,"100.6""","167.2""",69,65,3048 lbs.,"40.8""","39.6""",5/5,19 cu. ft.,N/A,1582 lbs.,4387 lbs.,N/A,N/A
127,16421065,18K,Tan,Gray,2WDWD,1.4L engine,4 cylinders,149 horsepower@4800rpm,N/A,11:1,Variable Timing DOHC,Gas/Electric,2.89,3.25,4,N/A,35/40,"105.7""","177.1""",70,56,3786 lbs.,"42.1""","37.8""",4/4,11 cu. ft.,N/A,N/A,N/R,N/A,N/A
128,16237594,54K,Black,White,2WDWD,2.4L engine,N/A,N/A,173 torque@4600rpm,10:1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"108.0""","192.3""",73,58,3473 lbs.,"42.2""","38.6""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
129,16250208,53K,Black,Black,2WDWD,2.4L engine,N/A,N/A,173 torque@4600rpm,10:1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"108.0""","192.3""",73,58,3473 lbs.,"42.2""","38.6""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
130,16338495,57K,Black,White,2WDWD,2.4L engine,N/A,N/A,173 torque@4600rpm,10:1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"108.0""","192.3""",73,58,3473 lbs.,"42.2""","38.6""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
131,15660943,9K,Black,Black,2WDWD,6.4L engine,8 cylinders,485 horsepower@6100rpm,475 torque@4200rpm,11:1,N/A,Gas,4.09,3.72,2,N/A,14/23,"116.0""","197.7""",75,57,4240 lbs.,"42.0""","39.3""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
132,16257029,51K,Black,Silver,2WDWD,1.4L engine,4 cylinders,160 horsepower@5500rpm,184 torque@2500rpm,9.8:1,Single Overhead Cam,Turbo Gas,2.83,3.31,4,N/A,28/41,"106.4""","183.9""",N/R,57,3186 lbs.,"42.2""","38.6""",5/5,13 cu. ft.,1000 lbs.,N/A,N/R,N/A,N/A
133,15915383,105K,Gray,Burgundy,2WDWD,3.5L engine,6 cylinders,250 horsepower@5700rpm,253 torque@4800rpm,11:1,Single Overhead Cam,Gas,3.50,3.66,4,N/A,17/23,"109.2""","190.9""",78,72,4310 lbs.,"41.4""","40.0""",8/8,87 cu. ft.,3500 lbs.,1322 lbs.,N/R,N/A,4-Speed Automatic
134,16250561,85K,Gray,Gray,2WDWD,2.0L engine,4 cylinders,138 horsepower@6000rpm,136 torque@4600rpm,10:1,Dual Overhead Cam,Gas,3.23,3.68,4,N/A,26/34,"104.3""","177.4""",69,58,2747 lbs.,"43.5""","40.0""",5/5,14 cu. ft.,1500 lbs.,N/A,3869 lbs.,N/A,N/A
135,16324381,37K,Black,Silver,2WDWD,2.0L engine,4 cylinders,173 horsepower@6500rpm,154 torque@4700rpm,12:1,Variable Timing,Gas,3.19,3.82,4,N/A,24/32,"104.3""","169.3""",70,57,2851 lbs.,"42.0""","40.1""",5/5,23 cu. ft.,N/A,N/A,N/R,N/A,N/A
136,16416742,12K,Black,Silver,2WDWD,2.0L engine,4 cylinders,173 horsepower@6500rpm,154 torque@4700rpm,12:1,Variable Timing,Gas,3.19,3.82,4,N/A,24/32,"104.3""","169.3""",70,57,2851 lbs.,"42.0""","40.1""",5/5,23 cu. ft.,N/A,N/A,N/R,N/A,N/A
137,16250548,58K,Tan,White,2WDWD,1.8L engine,4 cylinders,145 horsepower@6500rpm,130 torque@4700rpm,10:1,Variable Timing DOHC,Gas,3.19,3.43,4,N/A,28/38,"106.3""","179.1""",69,56,2818 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
138,16217698,39K,Black,Red,2WDWD,1.8L engine,4 cylinders,145 horsepower@6500rpm,130 torque@4700rpm,10:1,Variable Timing,Gas,3.19,3.43,4,N/A,28/37,"106.3""","179.1""",69,56,2818 lbs.,"43.6""","40.0""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
139,16238040,17K,Tan,Black,2WDWD,3.8L engine,6 cylinders,311 horsepower@6000rpm,293 torque@5000rpm,12:1,Variable Timing,Gas,3.78,3.43,4,N/A,18/28,"118.5""","196.5""",74,58,4138 lbs.,"45.7""","41.1""",5/5,15 cu. ft.,N/A,N/A,N/R,N/A,N/A
140,16238502,54K,Black,Blue,2WDWD,2.4L engine,4 cylinders,175 horsepower@6000rpm,169 torque@3750rpm,11:1,Dual Overhead Cam,Gas,3.46,3.82,4,N/A,20/28,"106.3""","184.1""",74,67,3968 lbs.,"42.6""","40.2""",5/5,78 cu. ft.,3500 lbs.,N/A,5070 lbs.,N/A,N/A
141,16348446,33K,Gray,White,4WDWD,2.4L engine,4 cylinders,190 horsepower@6300rpm,181 torque@4250rpm,11:1,Variable Timing,Gas,3.46,3.82,4,N/A,19/25,"106.3""","184.6""",74,66,3616 lbs.,"41.3""","39.6""",5/5,35 cu. ft.,1650/2000 lbs.,1455 lbs.,5071 lbs.,N/A,N/A
142,16593119,14K,Gray,Silver,2WDWD,2.4L engine,4 cylinders,185 horsepower@6000rpm,178 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,25/37,"110.4""","191.1""",73,58,3245 lbs.,"45.5""","40.4""",5/5,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
143,16568103,35K,Black,Silver,4WDWD,2.4L engine,4 cylinders,182 horsepower@6000rpm,177 torque@4000rpm,11:1,Variable Timing DOHC,Gas,3.46,3.82,4,N/A,20/25,"103.9""","173.2""",71,66,3439 lbs.,"41.2""","39.4""",5/5,26 cu. ft.,1000/2000 lbs.,1169 lbs.,4608 lbs.,N/A,N/A
144,16238694,5K,Gray,Silver,4WDWD,2.0L engine,4 cylinders,164 horsepower@6200rpm,N/A,11.50,Variable Timing,Gas,3.19,3.82,4,N/A,21/26,105.1'',176.2'',72.8'',64.8'',3490 lbs.,41.5'',39.6'',5/5,31.0 cu. ft.,1000/1500 lbs.,1277 lbs.,4740 lbs.,N/A,N/A
145,16237571,77K,Black,Blue,2WDWD,1.6L engine,4 cylinders,138 horsepower@6300rpm,123 torque@4850rpm,11:1,Dual Overhead Cam,Gas,3.03,3.36,4,N/A,27/37,"104.3""","166.1""",70,55,2584 lbs.,"43.9""","39.0""",4/4,16 cu. ft.,N/A,N/A,3638 lbs.,N/A,0-Speed Automatic
146,16238496,23K,Black,Silver,2WDWD,1.6L engine,4 cylinders,132 horsepower@6300rpm,120 torque@4850rpm,11:1,Variable Timing DOHC,Gas,3.03,3.36,4,N/A,28/35,"104.3""","166.1""",70,55,2657 lbs.,"43.9""","39.0""",4/4,16 cu. ft.,N/A,N/A,N/R,N/A,N/A
147,16036152,95K,Black,Black,2WDWD,3.7L engine,6 cylinders,325 horsepower@7000rpm,267 torque@5200rpm,11:1,Dual Overhead Cam,Gas,3.76,3.39,4,N/A,17/25,"112.2""","183.3""",N/R,55,4078 lbs.,"43.9""","39.4""",4/4,10 cu. ft.,N/A,N/A,N/R,N/A,N/A
148,16568061,35K,Black,Silver,4WDWD,3.7L engine,6 cylinders,328 horsepower@7000rpm,269 torque@5200rpm,11:1,Variable Timing DOHC,Gas,3.76,3.39,4,N/A,18/25,"112.2""","187.9""",69,57,3822 lbs.,"43.9""","39.1""",5/5,14 cu. ft.,N/A,N/A,N/R,N/A,N/A
149,16257195,33K,Black,Black,2WDWD,2.0L engine,4 cylinders,208 horsepower@5500rpm,258 torque@1500rpm,9.8:1,Variable Timing,Turbo Gas,3.27,3.62,4,N/A,23/31,"112.2""","188.3""",71,56,3795 lbs.,"44.5""","39.5""",5/5,13 cu. ft.,N/A,N/A,N/R,N/A,N/A
150,16237897,23K,Black,Green,4WDWD,5.0L engine,8 cylinders,385 horsepower@5750rpm,387 torque@3850rpm,11:1,Variable Timing DOHC,Ethanol/Gas,3.63,3.65,4,N/A,15/21,"156.8""","243.7""",79,76,5716 lbs.,"43.9""","40.8""",6/5,N/R,1500/11700 lbs.,2070 lbs.,7350 lbs.,N/A,N/A
151,16250514,31K,Black,Black,4WDWD,3.7L engine,6 cylinders,325 horsepower@7000rpm,267 torque@4800rpm,11:1,Variable Timing DOHC,Gas,3.76,3.39,4,N/A,17/24,"110.2""","182.3""",71,61,4017 lbs.,"44.3""","38.7""",5/5,19 cu. ft.,N/A,1007 lbs.,5024 lbs.,N/A,N/A
152,16238247,47K,Black,Blue,4WDWD,3.5L engine,6 cylinders,265 horsepower@6400rpm,248 torque@4400rpm,10:1,Variable Timing,Gas,3.76,3.20,4,N/A,19/26,"114.2""","196.4""",77,68,4462 lbs.,"42.3""","40.7""",7/7,16 cu. ft.,3500/5000 lbs.,1461 lbs.,5937 lbs.,N/A,N/A
153,16446424,29K,Black,Blue,4WDWD,3.5L engine,6 cylinders,295 horsepower@6400rpm,N/A,11.00,Variable Timing,Gas,3.78,3.19,4,N/A,19/26,114.2'',200.1'',77.2'',68.6'',4515 lbs.,42.3'',40.7'',7/7,15.8 cu. ft.,3500/5000 lbs.,1466 lbs.,5985 lbs.,N/A,N/A
154,16385128,51K,Burgundy,Burgundy,4WDWD,5.6L engine,8 cylinders,400 horsepower@5800rpm,N/A,10.80,Variable Timing,Gas,3.86,3.62,4,N/A,13/19,121.1'',208.9'',79.9'',75.8'',5888 lbs.,39.6'',39.9'',7/8,16.6 cu. ft.,3500/8500 lbs.,1612 lbs.,7500 lbs.,N/A,N/A
155,15908369,6K,Black,Gray,4WDWD,3.0L engine,6 cylinders,340 horsepower@6500rpm,N/A,10.50,Variable Timing,Supercharged,3.33,3.50,4,N/A,18/23,113.2'',186.3'',81.5'',65.6'',4015 lbs.,40.3'',39.6'',5/5,33.5 cu. ft.,N/A,N/A,N/A,N/A,N/A
156,16568180,29K,Tan,Blue,4WDWD,2.4L engine,4 cylinders,184 horsepower@6250rpm,171 torque@4800rpm,10:1,Variable Timing,Gas,3.46,3.82,4,N/A,21/28,"106.3""","182.0""",73,66,4044 lbs.,"41.1""","39.4""",5/5,30 cu. ft.,1000 lbs.,1547 lbs.,5500 lbs.,N/A,N/A
157,16238300,29K,Black,White,2WDWD,3.6L engine,6 cylinders,290 horsepower@6400rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4,N/A,17/25,"114.8""","189.8""",76,69,4545 lbs.,"40.3""","39.9""",5/5,36 cu. ft.,2000/6200 lbs.,1180 lbs.,6500 lbs.,N/A,N/A
158,15914462,53K,Tan,Green,4WDWD,5.7L engine,8 cylinders,360 horsepower@5150rpm,260 torque@4800rpm,10:1,Variable Timing,Gas,3.92,3.58,2,N/A,14/20,"114.8""","189.8""",76,69,4984 lbs.,"40.3""","39.9""",5/5,36 cu. ft.,2000/6200 lbs.,1150 lbs.,6500 lbs.,N/A,N/A
159,16171299,39K,Black,White,2WDWD,3.6L engine,6 cylinders,290 horsepower@6400rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Ethanol/Gas,3.78,3.27,4,N/A,17/25,"114.8""","189.8""",76,69,4754 lbs.,"40.3""","39.9""",5/5,36 cu. ft.,2000/7400 lbs.,1090 lbs.,6500 lbs.,N/A,N/A
160,16238640,20K,Black,Gray,2WDWD,2.0L engine,4 cylinders,158 horsepower@6400rpm,N/A,10.50,Variable Timing,Gas,3.39,3.39,4,N/A,23/30,103.7'',173.8'',69.2'',65.5'',3136 lbs.,40.6'',41.0'',5/5,23.0 cu. ft.,1000/1000 lbs.,1299 lbs.,4435 lbs.,N/A,N/A
161,16238663,36K,Black,White,4WDWD,2.4L engine,4 cylinders,172 horsepower@6000rpm,N/A,10.50,Variable Timing,Gas,3.46,3.82,4,N/A,20/25,103.7'',173.8'',69.2'',66.8'',3293 lbs.,40.6'',41.0'',5/5,23.0 cu. ft.,1000/1000 lbs.,1282 lbs.,4575 lbs.,N/A,N/A
162,16497952,35K,Black,Silver,2WDWD,2.4L engine,4 cylinders,180 horsepower@6400rpm,184 torque@2500rpm,9.8:1,Variable Timing OHC,Turbo Gas,3.46,3.82,4,N/A,22/30,"101.2""","166.6""",71,66,3044 lbs.,"41.2""","41.1""",5/5,19 cu. ft.,N/A,1153 lbs.,4197 lbs.,N/A,N/A
163,16257593,36K,Black,White,2WDWD,2.4L engine,4 cylinders,180 horsepower@6400rpm,175 torque@3900rpm,10:1,Variable Timing OHC,Gas,3.46,3.82,4,N/A,22/31,"101.2""","166.6""",71,66,3187 lbs.,"41.2""","41.1""",5/5,19 cu. ft.,N/A,N/A,N/R,N/A,N/A
164,15574751,34K,Black,Orange,4WDWD,3.6L engine,6 cylinders,285 horsepower@6400rpm,260 torque@4800rpm,10:1,Variable Timing DOHC,Gas,3.78,3.27,4,N/A,17/21,"95.4""","152.8""",73,70,3879 lbs.,"41.0""","41.3""",4/4,13 cu. ft.,2000/2000 lbs.,1000 lbs.,4879 lbs.,N/A,N/A
